order_item_id,order_id,product_id,quantity,discount_pct,quantity_was_imputed
OI000607,O00350,PR033,1.0,0.05,False
OI000608,O00350,PR064,4.0,0.1,False
OI000609,O00351,PR078,4.0,0.0,False
OI000610,O00351,PR028,5.0,0.15,False
OI000611,O00351,PR061,4.0,0.05,False
OI000612,O00352,PR077,5.0,0.0,False
OI000613,O00353,PR071,3.0,0.1,False
OI000614,O00354,PR027,1.0,0.0,False
OI000615,O00354,PR019,1.0,0.15,False
OI000616,O00355,PR019,1.0,0.15,False
OI000617,O00356,PR078,3.0,0.0,False
OI000618,O00356,PR012,1.0,0.0,False
OI000619,O00357,PR023,2.0,0.15,False
OI000620,O00358,PR077,5.0,0.2,False
OI000621,O00359,PR059,5.0,0.0,False
OI000622,O00359,PR005,1.0,0.2,False
OI000623,O00360,PR048,4.0,0.2,False
OI000624,O00361,PR055,5.0,0.0,False
OI000625,O00362,PR018,1.0,0.15,False
OI000626,O00363,PR043,5.0,0.05,False
OI000627,O00363,PR068,2.0,0.15,False
OI000628,O00363,PR027,5.0,0.0,False
OI000629,O00364,PR005,5.0,0.0,False
OI000630,O00365,PR078,3.0,0.05,False
OI000631,O00366,PR041,3.0,0.1,False
OI000632,O00366,PR074,5.0,0.0,False
OI000633,O00367,PR079,5.0,0.05,False
OI000634,O00367,PR067,4.0,0.05,False
OI000635,O00367,PR024,5.0,0.0,False
OI000636,O00368,PR025,1.0,0.0,False
OI000637,O00368,PR004,4.0,0.15,False
OI000638,O00369,PR027,5.0,0.05,False
OI000639,O00369,PR053,1.0,0.0,False
OI000640,O00370,PR028,1.0,0.15,False
OI000641,O00371,PR037,3.0,0.2,False
OI000642,O00372,PR039,5.0,0.1,False
OI000643,O00373,PR001,1.0,0.15,False
OI000644,O00374,PR051,5.0,0.1,False
OI000645,O00375,PR023,2.0,0.0,False
OI000646,O00375,PR044,4.0,0.05,False
OI000647,O00375,PR005,2.0,0.05,False
OI000648,O00375,PR020,4.0,0.2,False
OI000649,O00376,PR043,4.0,0.2,False
OI000650,O00376,PR053,3.0,0.2,True
OI000651,O00377,PR073,3.0,0.1,False
OI000652,O00377,PR069,1.0,0.0,False
OI000653,O00378,PR043,3.0,0.0,False
OI000654,O00378,PR020,3.0,0.2,False
OI000655,O00379,PR049,5.0,0.2,False
OI000656,O00380,PR078,4.0,0.0,False
OI000657,O00381,PR040,3.0,0.15,False
OI000658,O00381,PR005,3.0,0.05,False
OI000659,O00382,PR031,3.0,0.05,False
OI000660,O00383,PR039,2.0,0.1,False
OI000661,O00383,PR039,2.0,0.0,False
OI000662,O00383,PR048,1.0,0.2,False
OI000663,O00384,PR012,4.0,0.1,False
OI000664,O00385,PR062,5.0,0.0,False
OI000665,O00386,PR062,5.0,0.0,False
OI000666,O00387,PR019,1.0,0.2,False
OI000667,O00387,PR067,2.0,0.0,False
OI000668,O00388,PR059,4.0,0.15,False
OI000669,O00388,PR067,1.0,0.0,False
OI000670,O00389,PR006,5.0,0.2,False
OI000671,O00390,PR060,1.0,0.0,False
OI000672,O00391,PR040,1.0,0.1,False
OI000673,O00391,PR040,2.0,0.0,False
OI000674,O00392,PR037,3.0,0.1,False
OI000675,O00393,PR057,1.0,0.0,False
OI000676,O00394,PR036,1.0,0.0,False
OI000677,O00395,PR072,5.0,0.0,False
OI000678,O00395,PR027,5.0,0.0,False
OI000679,O00395,PR071,3.0,0.0,False
OI000680,O00395,PR019,3.0,0.1,False
OI000681,O00396,PR010,3.0,0.1,False
OI000682,O00397,PR070,4.0,0.0,False
OI000683,O00397,PR017,1.0,0.05,False
OI000684,O00397,PR007,1.0,0.05,False
OI000685,O00398,PR055,4.0,0.0,False
OI000686,O00399,PR076,4.0,0.1,False
OI000687,O00399,PR046,3.0,0.0,False
OI000688,O00400,PR069,1.0,0.2,False
OI000689,O00400,PR060,5.0,0.0,False
OI000690,O00400,PR012,4.0,0.0,False
OI000691,O00401,PR060,4.0,0.0,False
OI000692,O00402,PR019,5.0,0.0,False
OI000693,O00402,PR047,4.0,0.0,False
OI000694,O00402,PR043,3.0,0.05,False
OI000695,O00403,PR009,4.0,0.0,False
OI000696,O00404,PR060,2.0,0.0,False
OI000697,O00405,PR078,5.0,0.0,False
OI000698,O00405,PR066,1.0,0.05,False
OI000699,O00406,PR014,3.0,0.1,False
OI000700,O00406,PR010,3.0,0.1,True
OI000701,O00406,PR060,4.0,0.1,False
OI000702,O00407,PR080,2.0,0.1,False
OI000703,O00408,PR062,4.0,0.0,False
OI000704,O00409,PR076,4.0,0.2,False
OI000705,O00410,PR073,3.0,0.1,False
OI000706,O00410,PR031,2.0,0.15,False
OI000707,O00410,PR010,5.0,0.2,False
OI000708,O00410,PR063,1.0,0.1,False
OI000709,O00411,PR042,5.0,0.0,False
OI000710,O00411,PR057,2.0,0.0,False
OI000711,O00412,PR009,5.0,0.0,False
OI000712,O00412,PR077,4.0,0.0,False
OI000713,O00412,PR064,1.0,0.0,False
OI000714,O00412,PR028,2.0,0.1,False
OI000715,O00413,PR001,2.0,0.15,False
OI000716,O00413,PR020,4.0,0.1,False
OI000717,O00413,PR038,4.0,0.1,False
OI000718,O00414,PR026,2.0,0.15,False
OI000719,O00414,PR041,3.0,0.1,False
OI000720,O00415,PR039,4.0,0.15,False
OI000721,O00415,PR045,1.0,0.1,False
OI000722,O00416,PR066,4.0,0.2,False
OI000723,O00417,PR038,1.0,0.0,False
OI000724,O00418,PR007,1.0,0.15,False
OI000725,O00418,PR072,3.0,0.0,False
OI000726,O00418,PR037,1.0,0.0,False
OI000727,O00419,PR076,4.0,0.15,False
OI000728,O00420,PR049,4.0,0.05,False
OI000729,O00421,PR028,2.0,0.05,False
OI000730,O00422,PR072,4.0,0.2,False
OI000731,O00423,PR054,2.0,0.0,False
OI000732,O00423,PR017,2.0,0.0,False
OI000733,O00423,PR010,1.0,0.0,False
OI000734,O00424,PR063,4.0,0.0,False
OI000735,O00424,PR011,2.0,0.15,False
OI000736,O00425,PR059,5.0,0.05,False
OI000737,O00425,PR080,2.0,0.05,False
OI000738,O00425,PR066,4.0,0.1,False
OI000739,O00426,PR050,3.0,0.0,False
OI000740,O00426,PR024,4.0,0.1,False
OI000741,O00426,PR001,5.0,0.05,False
OI000742,O00427,PR031,5.0,0.0,False
OI000743,O00427,PR053,5.0,0.1,False
OI000744,O00427,PR047,1.0,0.0,False
OI000745,O00428,PR048,1.0,0.1,False
OI000746,O00428,PR062,1.0,0.0,False
OI000747,O00429,PR068,3.0,0.05,False
OI000748,O00429,PR067,1.0,0.1,False
OI000749,O00430,PR012,2.0,0.05,False
OI000750,O00430,PR005,3.0,0.15,True
OI000751,O00430,PR070,5.0,0.0,False
OI000752,O00431,PR044,5.0,0.2,False
OI000753,O00431,PR002,4.0,0.05,False
OI000754,O00432,PR061,5.0,0.15,False
OI000755,O00432,PR043,4.0,0.0,False
OI000756,O00433,PR038,3.0,0.0,False
OI000757,O00433,PR005,5.0,0.15,False
OI000758,O00433,PR039,5.0,0.0,False
OI000759,O00433,PR008,4.0,0.1,False
OI000760,O00434,PR007,3.0,0.2,False
OI000761,O00435,PR004,3.0,0.05,False
OI000762,O00435,PR011,2.0,0.1,False
OI000763,O00436,PR036,3.0,0.0,False
OI000764,O00437,PR036,3.0,0.0,False
OI000765,O00437,PR015,5.0,0.0,False
OI000766,O00438,PR020,4.0,0.0,False
OI000767,O00438,PR023,3.0,0.2,False
OI000768,O00438,PR031,4.0,0.0,False
OI000769,O00439,PR005,3.0,0.0,False
OI000770,O00439,PR019,5.0,0.2,False
OI000771,O00440,PR064,4.0,0.2,False
OI000772,O00441,PR057,2.0,0.0,False
OI000773,O00442,PR045,1.0,0.15,False
OI000774,O00442,PR034,1.0,0.0,False
OI000775,O00443,PR052,4.0,0.0,False
OI000776,O00444,PR069,2.0,0.05,False
OI000777,O00445,PR050,4.0,0.0,False
OI000778,O00445,PR019,5.0,0.2,False
OI000779,O00446,PR037,4.0,0.05,False
OI000780,O00447,PR068,1.0,0.0,False
OI000781,O00447,PR069,3.0,0.2,False
OI000782,O00448,PR035,3.0,0.0,False
OI000783,O00449,PR013,3.0,0.15,False
OI000784,O00450,PR060,2.0,0.15,False
OI000785,O00450,PR076,2.0,0.1,False
OI000786,O00451,PR024,3.0,0.1,False
OI000787,O00452,PR002,1.0,0.0,False
OI000788,O00453,PR068,1.0,0.15,False
OI000789,O00454,PR029,3.0,0.0,False
OI000790,O00455,PR004,5.0,0.0,False
OI000791,O00456,PR077,2.0,0.1,False
OI000792,O00457,PR016,1.0,0.2,False
OI000793,O00457,PR078,2.0,0.05,False
OI000794,O00458,PR073,2.0,0.0,False
OI000795,O00458,PR024,3.0,0.0,False
OI000796,O00459,PR010,4.0,0.0,False
OI000797,O00460,PR042,3.0,0.0,False
OI000798,O00460,PR010,3.0,0.2,False
OI000799,O00461,PR050,3.0,0.0,False
OI000800,O00462,PR034,3.0,0.05,True
OI000801,O00463,PR026,5.0,0.05,False
OI000802,O00464,PR063,1.0,0.0,False
OI000803,O00465,PR056,2.0,0.1,False
OI000804,O00465,PR014,4.0,0.15,False
OI000805,O00466,PR005,1.0,0.0,False
OI000806,O00467,PR033,4.0,0.0,False
OI000807,O00467,PR064,2.0,0.15,False
OI000808,O00468,PR005,4.0,0.0,False
OI000809,O00468,PR020,3.0,0.05,False
OI000810,O00469,PR066,4.0,0.05,False
OI000811,O00469,PR056,4.0,0.2,False
OI000812,O00470,PR009,5.0,0.0,False
OI000813,O00470,PR001,4.0,0.15,False
OI000814,O00471,PR062,1.0,0.1,False
OI000815,O00471,PR069,3.0,0.0,False
OI000816,O00471,PR039,4.0,0.0,False
OI000817,O00472,PR012,3.0,0.1,False
OI000818,O00472,PR044,1.0,0.2,False
OI000819,O00473,PR038,2.0,0.0,False
OI000820,O00474,PR050,2.0,0.0,False
OI000821,O00474,PR050,1.0,0.15,False
OI000822,O00475,PR063,1.0,0.15,False
OI000823,O00475,PR057,2.0,0.0,False
OI000824,O00476,PR004,5.0,0.0,False
OI000825,O00477,PR009,5.0,0.15,False
OI000826,O00478,PR069,4.0,0.0,False
OI000827,O00479,PR008,3.0,0.2,False
OI000828,O00480,PR052,1.0,0.0,False
OI000829,O00480,PR067,4.0,0.15,False
OI000830,O00481,PR069,2.0,0.15,False
OI000831,O00481,PR075,2.0,0.0,False
OI000832,O00481,PR005,2.0,0.05,False
OI000833,O00482,PR061,5.0,0.0,False
OI000834,O00482,PR032,2.0,0.0,False
OI000835,O00483,PR007,3.0,0.2,False
OI000836,O00484,PR059,5.0,0.0,False
OI000837,O00484,PR076,1.0,0.2,False
OI000838,O00485,PR015,4.0,0.1,False
OI000839,O00485,PR079,2.0,0.0,False
OI000840,O00485,PR026,4.0,0.0,False
OI000841,O00486,PR052,3.0,0.0,False
OI000842,O00486,PR074,5.0,0.0,False
OI000843,O00486,PR042,2.0,0.2,False
OI000844,O00487,PR023,3.0,0.0,False
OI000845,O00488,PR019,4.0,0.0,False
OI000846,O00489,PR071,2.0,0.05,False
OI000847,O00489,PR032,5.0,0.0,False
OI000848,O00490,PR005,5.0,0.05,False
OI000849,O00491,PR003,4.0,0.0,False
OI000850,O00491,PR001,3.0,0.0,True
OI000851,O00492,PR076,3.0,0.05,False
OI000852,O00492,PR061,2.0,0.0,False
OI000853,O00492,PR019,3.0,0.1,False
OI000854,O00493,PR031,2.0,0.1,False
OI000855,O00494,PR077,2.0,0.15,False
OI000856,O00494,PR064,5.0,0.0,False
OI000857,O00495,PR039,3.0,0.05,False
OI000858,O00495,PR001,5.0,0.0,False
OI000859,O00496,PR068,1.0,0.1,False
OI000860,O00497,PR070,5.0,0.0,False
OI000861,O00498,PR005,2.0,0.0,False
OI000862,O00499,PR015,2.0,0.15,False
OI000863,O00500,PR061,4.0,0.0,False
OI000864,O00500,PR021,1.0,0.0,False
OI000865,O00500,PR047,3.0,0.0,False
OI000866,O00501,PR043,5.0,0.2,False
OI000867,O00502,PR059,1.0,0.0,False
OI000868,O00502,PR007,5.0,0.0,False
OI000869,O00502,PR021,1.0,0.05,False
OI000870,O00503,PR010,2.0,0.15,False
OI000871,O00503,PR057,5.0,0.1,False
OI000872,O00504,PR026,3.0,0.0,False
OI000873,O00505,PR042,2.0,0.0,False
OI000874,O00505,PR031,4.0,0.2,False
OI000875,O00506,PR029,1.0,0.05,False
OI000876,O00507,PR007,4.0,0.0,False
OI000877,O00507,PR028,5.0,0.05,False
OI000878,O00508,PR048,2.0,0.05,False
OI000879,O00509,PR005,3.0,0.0,False
OI000880,O00509,PR026,3.0,0.0,False
OI000881,O00510,PR073,1.0,0.0,False
OI000882,O00511,PR060,4.0,0.05,False
OI000883,O00512,PR044,2.0,0.0,False
OI000884,O00513,PR079,2.0,0.1,False
OI000885,O00513,PR071,2.0,0.0,False
OI000886,O00514,PR067,4.0,0.2,False
OI000887,O00515,PR076,4.0,0.2,False
OI000888,O00515,PR060,3.0,0.0,False
OI000889,O00515,PR055,2.0,0.0,False
OI000890,O00515,PR042,4.0,0.1,False
OI000891,O00516,PR076,2.0,0.1,False
OI000892,O00517,PR054,1.0,0.0,False
OI000893,O00517,PR061,5.0,0.0,False
OI000894,O00517,PR055,5.0,0.05,False
OI000895,O00518,PR013,4.0,0.05,False
OI000896,O00519,PR072,1.0,0.15,False
OI000897,O00520,PR028,2.0,0.0,False
OI000898,O00520,PR038,2.0,0.15,False
OI000899,O00521,PR003,4.0,0.15,False
OI000900,O00521,PR040,3.0,0.15,True
OI000901,O00521,PR059,5.0,0.15,False
OI000902,O00521,PR075,1.0,0.05,False
OI000903,O00522,PR018,4.0,0.0,False
OI000904,O00523,PR048,4.0,0.15,False
OI000905,O00523,PR001,1.0,0.05,False
OI000906,O00524,PR043,5.0,0.0,False
OI000907,O00524,PR038,4.0,0.2,False
OI000908,O00524,PR035,5.0,0.1,False
OI000909,O00525,PR027,1.0,0.1,False
OI000910,O00525,PR043,1.0,0.1,False
OI000911,O00526,PR047,1.0,0.0,False
OI000912,O00526,PR050,3.0,0.05,False
OI000913,O00526,PR080,1.0,0.0,False
OI000914,O00527,PR072,1.0,0.1,False
OI000915,O00528,PR027,2.0,0.0,False
OI000916,O00528,PR031,5.0,0.0,False
OI000917,O00529,PR075,2.0,0.2,False
OI000918,O00529,PR029,3.0,0.0,False
OI000919,O00530,PR065,4.0,0.0,False
OI000920,O00530,PR007,1.0,0.0,False
OI000921,O00530,PR045,4.0,0.05,False
OI000922,O00531,PR016,4.0,0.15,False
OI000923,O00531,PR069,5.0,0.0,False
OI000924,O00532,PR048,1.0,0.0,False
OI000925,O00533,PR059,1.0,0.0,False
OI000926,O00533,PR051,2.0,0.0,False
OI000927,O00533,PR010,1.0,0.0,False
OI000928,O00534,PR019,4.0,0.0,False
OI000929,O00535,PR067,1.0,0.0,False
OI000930,O00535,PR054,5.0,0.0,False
OI000931,O00535,PR061,3.0,0.05,False
OI000932,O00536,PR003,3.0,0.0,False
OI000933,O00537,PR030,5.0,0.15,False
OI000934,O00538,PR075,3.0,0.15,False
OI000935,O00539,PR042,4.0,0.1,False
OI000936,O00539,PR068,5.0,0.05,False
OI000937,O00540,PR073,2.0,0.2,False
OI000938,O00541,PR034,2.0,0.05,False
OI000939,O00542,PR037,1.0,0.0,False
OI000940,O00543,PR059,2.0,0.1,False
OI000941,O00544,PR069,3.0,0.0,False
OI000942,O00544,PR023,2.0,0.0,False
OI000943,O00544,PR031,1.0,0.0,False
OI000944,O00545,PR074,2.0,0.05,False
OI000945,O00545,PR034,3.0,0.0,False
OI000946,O00545,PR027,5.0,0.15,False
OI000947,O00545,PR005,3.0,0.0,False
OI000948,O00546,PR058,5.0,0.0,False
OI000949,O00547,PR016,1.0,0.05,False
OI000950,O00547,PR064,3.0,0.05,True
OI000951,O00548,PR020,1.0,0.15,False
OI000952,O00548,PR070,5.0,0.0,False
OI000953,O00548,PR038,4.0,0.0,False
OI000954,O00549,PR074,2.0,0.2,False
OI000955,O00549,PR073,4.0,0.0,False
OI000956,O00549,PR015,4.0,0.0,False
OI000957,O00549,PR018,5.0,0.0,False
OI000958,O00550,PR052,5.0,0.2,False
OI000959,O00551,PR046,1.0,0.0,False
OI000960,O00552,PR025,5.0,0.1,False
OI000961,O00553,PR036,2.0,0.0,False
OI000962,O00554,PR058,1.0,0.1,False
OI000963,O00555,PR063,3.0,0.1,False
OI000964,O00556,PR008,3.0,0.05,False
OI000965,O00556,PR019,4.0,0.0,False
OI000966,O00557,PR002,3.0,0.0,False
OI000967,O00558,PR058,5.0,0.0,False
OI000968,O00559,PR057,4.0,0.2,False
OI000969,O00560,PR021,4.0,0.15,False
OI000970,O00561,PR018,5.0,0.1,False
OI000971,O00561,PR012,2.0,0.0,False
OI000972,O00561,PR039,4.0,0.2,False
OI000973,O00562,PR043,1.0,0.1,False
OI000974,O00562,PR049,1.0,0.0,False
OI000975,O00563,PR035,4.0,0.0,False
OI000976,O00564,PR073,2.0,0.0,False
OI000977,O00564,PR024,4.0,0.0,False
OI000978,O00565,PR006,3.0,0.2,False
OI000979,O00565,PR075,3.0,0.05,False
OI000980,O00566,PR060,2.0,0.0,False
OI000981,O00566,PR001,2.0,0.0,False
OI000982,O00567,PR061,1.0,0.15,False
OI000983,O00568,PR037,4.0,0.0,False
OI000984,O00568,PR063,2.0,0.0,False
OI000985,O00569,PR036,4.0,0.0,False
OI000986,O00570,PR047,5.0,0.05,False
OI000987,O00570,PR073,4.0,0.2,False
OI000988,O00571,PR061,1.0,0.0,False
OI000989,O00572,PR074,1.0,0.2,False
OI000990,O00572,PR034,2.0,0.1,False
OI000991,O00573,PR041,4.0,0.15,False
OI000992,O00574,PR021,1.0,0.0,False
OI000993,O00575,PR046,1.0,0.0,False
OI000994,O00576,PR010,5.0,0.0,False
OI000995,O00577,PR024,1.0,0.1,False
OI000996,O00577,PR022,5.0,0.0,False
OI000997,O00578,PR039,3.0,0.15,False
OI000998,O00578,PR047,1.0,0.1,False
OI000999,O00578,PR075,3.0,0.2,False
OI001000,O00579,PR018,3.0,0.0,True
OI001001,O00580,PR063,4.0,0.0,False
OI001002,O00581,PR021,1.0,0.0,False
OI001003,O00581,PR020,5.0,0.0,False
OI001004,O00581,PR025,5.0,0.1,False
OI001005,O00582,PR068,5.0,0.15,False
OI001006,O00582,PR071,1.0,0.05,False
OI001007,O00583,PR010,1.0,0.2,False
OI001008,O00584,PR003,4.0,0.0,False
OI001009,O00585,PR047,2.0,0.2,False
OI001010,O00586,PR077,5.0,0.2,False
OI001011,O00587,PR023,3.0,0.0,False
OI001012,O00587,PR016,2.0,0.0,False
OI001013,O00587,PR019,2.0,0.0,False
OI001014,O00587,PR017,2.0,0.0,False
OI001015,O00588,PR055,1.0,0.0,False
OI001016,O00588,PR003,4.0,0.2,False
OI001017,O00588,PR056,1.0,0.0,False
OI001018,O00588,PR014,1.0,0.2,False
OI001019,O00589,PR076,1.0,0.05,False
OI001020,O00589,PR016,3.0,0.0,False
OI001021,O00590,PR002,1.0,0.2,False
OI001022,O00591,PR078,2.0,0.1,False
OI001023,O00592,PR024,3.0,0.0,False
OI001024,O00592,PR012,2.0,0.2,False
OI001025,O00592,PR036,5.0,0.0,False
OI001026,O00593,PR065,5.0,0.0,False
OI001027,O00594,PR009,1.0,0.2,False
OI001028,O00594,PR075,1.0,0.1,False
OI001029,O00595,PR025,3.0,0.0,False
OI001030,O00596,PR069,1.0,0.15,False
OI001031,O00596,PR013,2.0,0.1,False
OI001032,O00596,PR061,3.0,0.15,False
OI001033,O00597,PR057,1.0,0.0,False
OI001034,O00597,PR046,4.0,0.05,False
OI001035,O00598,PR030,4.0,0.0,False
OI001036,O00599,PR041,1.0,0.05,False
OI001037,O00599,PR015,5.0,0.0,False
OI001038,O00600,PR047,3.0,0.1,False
OI001039,O00601,PR011,3.0,0.05,False
OI001040,O00601,PR015,4.0,0.0,False
OI001041,O00602,PR040,4.0,0.0,False
OI001042,O00603,PR038,4.0,0.0,False
OI001043,O00603,PR009,4.0,0.15,False
OI001044,O00604,PR002,4.0,0.15,False
OI001045,O00605,PR057,5.0,0.15,False
OI001046,O00606,PR016,2.0,0.05,False
OI001047,O00606,PR052,5.0,0.0,False
OI001048,O00607,PR022,1.0,0.0,False
OI001049,O00607,PR026,3.0,0.0,False
OI001050,O00608,PR052,3.0,0.0,True
OI001051,O00608,PR055,4.0,0.0,False
OI001052,O00609,PR075,5.0,0.0,False
OI001053,O00609,PR052,3.0,0.05,False
OI001054,O00610,PR052,4.0,0.1,False
OI001055,O00610,PR036,2.0,0.2,False
OI001056,O00611,PR016,3.0,0.05,False
OI001057,O00612,PR005,2.0,0.0,False
OI001058,O00613,PR007,1.0,0.05,False
OI001059,O00614,PR023,4.0,0.1,False
OI001060,O00614,PR042,2.0,0.0,False
OI001061,O00615,PR013,1.0,0.15,False
OI001062,O00615,PR067,4.0,0.2,False
OI001063,O00616,PR038,4.0,0.05,False
OI001064,O00617,PR070,3.0,0.2,False
OI001065,O00617,PR070,5.0,0.0,False
OI001066,O00618,PR005,4.0,0.0,False
OI001067,O00618,PR050,4.0,0.0,False
OI001068,O00618,PR049,4.0,0.05,False
OI001069,O00618,PR005,1.0,0.0,False
OI001070,O00619,PR039,2.0,0.05,False
OI001071,O00619,PR056,2.0,0.0,False
OI001072,O00620,PR063,1.0,0.1,False
OI001073,O00620,PR063,5.0,0.15,False
OI001074,O00621,PR061,4.0,0.1,False
OI001075,O00621,PR021,5.0,0.0,False
OI001076,O00622,PR064,5.0,0.05,False
OI001077,O00623,PR046,3.0,0.0,False
OI001078,O00623,PR008,1.0,0.1,False
OI001079,O00624,PR047,3.0,0.2,False
OI001080,O00625,PR004,3.0,0.05,False
OI001081,O00625,PR013,4.0,0.0,False
OI001082,O00626,PR053,3.0,0.0,False
OI001083,O00626,PR032,2.0,0.0,False
OI001084,O00626,PR040,5.0,0.0,False
OI001085,O00626,PR009,3.0,0.0,False
OI001086,O00627,PR003,5.0,0.0,False
OI001087,O00628,PR055,5.0,0.1,False
OI001088,O00629,PR035,1.0,0.15,False
OI001089,O00629,PR061,5.0,0.0,False
OI001090,O00629,PR041,4.0,0.1,False
OI001091,O00630,PR074,1.0,0.2,False
OI001092,O00631,PR027,3.0,0.05,False
OI001093,O00632,PR044,2.0,0.1,False
OI001094,O00632,PR039,3.0,0.05,False
OI001095,O00633,PR010,5.0,0.0,False
OI001096,O00634,PR007,3.0,0.1,False
OI001097,O00635,PR029,5.0,0.15,False
OI001098,O00636,PR075,1.0,0.1,False
OI001099,O00636,PR044,3.0,0.0,False
OI001100,O00636,PR073,3.0,0.05,True
OI001101,O00636,PR055,2.0,0.0,False
OI001102,O00637,PR039,5.0,0.2,False
OI001103,O00637,PR039,4.0,0.15,False
OI001104,O00638,PR026,4.0,0.05,False
OI001105,O00638,PR033,5.0,0.1,False
OI001106,O00639,PR071,2.0,0.0,False
OI001107,O00640,PR067,2.0,0.1,False
OI001108,O00640,PR064,2.0,0.15,False
OI001109,O00641,PR060,3.0,0.15,False
OI001110,O00641,PR069,5.0,0.2,False
OI001111,O00641,PR056,5.0,0.15,False
OI001112,O00641,PR005,1.0,0.1,False
OI001113,O00642,PR060,2.0,0.0,False
OI001114,O00643,PR039,4.0,0.05,False
OI001115,O00644,PR009,2.0,0.2,False
OI001116,O00645,PR037,2.0,0.0,False
OI001117,O00646,PR031,4.0,0.0,False
OI001118,O00646,PR015,2.0,0.0,False
OI001119,O00647,PR040,4.0,0.05,False
OI001120,O00648,PR056,4.0,0.15,False
OI001121,O00648,PR005,2.0,0.0,False
OI001122,O00649,PR004,3.0,0.2,False
OI001123,O00650,PR071,2.0,0.15,False
OI001124,O00650,PR006,4.0,0.2,False
OI001125,O00650,PR003,1.0,0.2,False
OI001126,O00651,PR041,5.0,0.0,False
OI001127,O00651,PR009,4.0,0.0,False
OI001128,O00651,PR012,4.0,0.2,False
OI001129,O00652,PR018,2.0,0.0,False
OI001130,O00652,PR074,5.0,0.0,False
OI001131,O00653,PR075,5.0,0.0,False
OI001132,O00653,PR064,1.0,0.0,False
OI001133,O00654,PR041,3.0,0.2,False
OI001134,O00654,PR075,4.0,0.2,False
OI001135,O00655,PR031,4.0,0.0,False
OI001136,O00655,PR019,1.0,0.0,False
OI001137,O00656,PR036,4.0,0.05,False
OI001138,O00657,PR076,1.0,0.05,False
OI001139,O00658,PR015,3.0,0.1,False
OI001140,O00658,PR055,4.0,0.15,False
OI001141,O00659,PR036,2.0,0.0,False
OI001142,O00660,PR048,3.0,0.0,False
OI001143,O00661,PR078,1.0,0.2,False
OI001144,O00661,PR007,2.0,0.0,False
OI001145,O00662,PR040,3.0,0.2,False
OI001146,O00662,PR016,5.0,0.2,False
OI001147,O00663,PR057,4.0,0.0,False
OI001148,O00664,PR051,3.0,0.0,False
OI001149,O00664,PR012,2.0,0.0,False
OI001150,O00664,PR027,3.0,0.05,True
OI001151,O00665,PR053,1.0,0.0,False
OI001152,O00665,PR011,4.0,0.05,False
OI001153,O00666,PR043,4.0,0.2,False
OI001154,O00666,PR013,2.0,0.15,False
OI001155,O00667,PR009,3.0,0.05,False
OI001156,O00668,PR071,3.0,0.05,False
OI001157,O00668,PR004,1.0,0.15,False
OI001158,O00669,PR005,4.0,0.2,False
OI001159,O00669,PR018,1.0,0.05,False
OI001160,O00670,PR040,3.0,0.1,False
OI001161,O00671,PR021,2.0,0.1,False
OI001162,O00672,PR017,5.0,0.15,False
OI001163,O00672,PR053,3.0,0.05,False
OI001164,O00673,PR018,3.0,0.0,False
OI001165,O00674,PR042,3.0,0.0,False
OI001166,O00674,PR011,4.0,0.0,False
OI001167,O00675,PR049,5.0,0.0,False
OI001168,O00676,PR003,5.0,0.15,False
OI001169,O00677,PR030,1.0,0.05,False
OI001170,O00677,PR026,3.0,0.15,False
OI001171,O00678,PR007,4.0,0.1,False
OI001172,O00678,PR055,5.0,0.0,False
OI001173,O00678,PR020,1.0,0.0,False
OI001174,O00679,PR073,1.0,0.0,False
OI001175,O00680,PR056,4.0,0.2,False
OI001176,O00680,PR064,1.0,0.0,False
OI001177,O00681,PR025,3.0,0.0,False
OI001178,O00681,PR064,4.0,0.0,False
OI001179,O00682,PR027,5.0,0.0,False
OI001180,O00683,PR037,2.0,0.05,False
OI001181,O00683,PR024,4.0,0.2,False
OI001182,O00683,PR019,1.0,0.0,False
OI001183,O00683,PR034,2.0,0.1,False
OI001184,O00684,PR032,3.0,0.1,False
OI001185,O00685,PR059,1.0,0.0,False
OI001186,O00685,PR061,2.0,0.2,False
OI001187,O00686,PR051,2.0,0.15,False
OI001188,O00687,PR055,5.0,0.0,False
OI001189,O00688,PR072,1.0,0.0,False
OI001190,O00689,PR031,4.0,0.0,False
OI001191,O00690,PR077,1.0,0.0,False
OI001192,O00690,PR033,5.0,0.1,False
OI001193,O00690,PR049,3.0,0.05,False
OI001194,O00690,PR048,2.0,0.1,False
OI001195,O00691,PR023,3.0,0.0,False
OI001196,O00692,PR044,4.0,0.0,False
OI001197,O00692,PR012,3.0,0.15,False
OI001198,O00693,PR019,3.0,0.0,False
OI001199,O00693,PR041,1.0,0.0,False
OI001200,O00694,PR036,3.0,0.05,True
OI001201,O00695,PR034,5.0,0.2,False
OI001202,O00696,PR034,5.0,0.0,False
OI001203,O00696,PR056,2.0,0.0,False
OI001204,O00697,PR063,2.0,0.1,False
OI001205,O00697,PR057,1.0,0.0,False
OI001206,O00698,PR030,2.0,0.0,False
OI001207,O00699,PR021,4.0,0.05,False
OI001208,O00700,PR064,1.0,0.05,False
OI001209,O00701,PR072,4.0,0.05,False
OI001210,O00702,PR019,1.0,0.0,False
OI001211,O00703,PR037,2.0,0.2,False
OI001212,O00704,PR066,3.0,0.1,False
OI001213,O00705,PR075,2.0,0.1,False
